city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 ?????,   ?? ???????? ,????,420,20,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55000,???? ??????? ?????? ??  ???????? ?????? ?? ?????? ????? ??? ???????   ??? ????  ????? ?? ???? ?????? ?? ???? ????  ???????   ????? ???? ????  ????? ?????? ????? ???? ??? ?????? ??????? ????? ?????? ???? ????? ???? ??????  ? ???? ???? ????????  ??????...
 ?????,   ?? ?????? ,???? ????,437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,80000,"???? 437 ?? ?? ?????? ???????? ????? ??????? ????? ?????? ?? 

????? ?????? 
???? ???? ?????
???? ????? ?????
???? ????? ????? ????? ???? ???? 2 ???? ????? ??????? 
????? ????? 
??? 5 ??? ??? ???? 3 ??? ????? ??????? ??????? ????? ???? ????? ???? ???..."
 ?????,   ?? ?????? ,????,200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,50000,"???? ??? ????? ??????? ?????? ??????? ???? ???????? (??? ??????) ??? ?????? 
???? ??????? ?? 50 ??? ??? 65 ??? ??? ???? ????? ??? ???????
????? ?????? ????? ?? ???? ????? ???? ????? ????? 
????? ????? 3 ??? ??? ??????? 
????? ?????? ???? ????? ????? ..."
 ?????,   ?? ????? ,???,400,16,7,5,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,75000,"???? ??????? ??? ???? ??????? : ???? ???? ? ???? ? ???? ???? ?????? ???? ???? ????? ????? ????? ???? ????? 

????? ????? : 1 ???? ??? ????? ?? ???? ???? 3 ??? ??? ?? ???? ????? ???? 

???? ???? ????? ?? ?????? ? ???? ????

???????? ????? 
???? ??? ??..."
 ?????,   ?? ?????? ,???,325,20,4,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,1,85000,"??????? ??? ????? ???? ??? ????? ?? ???? 
??? ??? ??????

????? ?? ??? ???? ???? ????? 
???? ???? ?? ???? ???? + ???? ???? + ???? ?????? ????? ?? ???? ???? 

????? ????? 4 ??? ??? ????? 

?????? ???? ???? ???? ?? ???? ????? ?? ??????? ???? ?????? ???..."
 ?????,   ?? ??????? ,???,200,9,1,4,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,65000,????? ???? ??? ???????
 ?????,   ?? ?????? ,????,2226,0,4,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,80000,"??? ????? ??????? ???? ??????? ???????? ???????? ?????
?????? ???? ???? ?? 108 ??? 
???? ???????
1- ???? ??? ????? ????? ????? ?????? ????? ?????

2- ???? ??? ????? ????? ????? ? ?????? ????? ????? 

????? ??????? ???? ????? ??????
(???? ????? ????? ..."
 ?????,   ?? ?????? ,????,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"??????? ?????? ???? ???? ???? ?????? ??????? ????? ?????? ???? ???? ????? ??????? ????? ?? ??????? ??????? ??????? ???????? ??????? ??????? ????? ?????? ????? ??????? ????????

0562222677
0554308667? ??
?? 0598935000"
 ?????,   ?? ?????? ?????? ,????,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"???? ??? ???? ?????? ????? 
???? ????? ????? ? ????? ???? 
???? ????? ????? ???? 
?????  ???? ??????? ?????"
 ?????,   ?? ??????? ,???,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"????? ???? ???? ???????
????? ?????? ???? ????? ????? ???? ???? 
????? ?????? ???? ??? ??? ?????? ????? 
????? ??????  ???? ????? ????? ???? 
???? ?????? ??? ??????? ????????? ?? ?????"
 ?????,   ?? ?????? ???????? ,????,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"???? ?? ?????? ???????? ??? ???? ?? ????? ?? ???? ????? ????? ????? ???? ?????? ?? ???? ????? ????? ???? ???? ????? ????? ?????? ????? ??? ? ??? ??? ?? ???? ????? ?????????? ?? ??? ???? 
?????? ???? ?? ???????


??? ?????? ?????? ?? ??????/ ?? ???? ?..."
 ?????,   ?? ??????? ,????,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"???? ??????? ?? ???????? 
????? ????? ???? 

??????? ???? ????? ?????
??????? ????   0558137611
????????? ???? ?????? ?? ????????"
 ?????,   ?? ??????? ,????,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"??????? ?????? ???? ???? ???? ??? ??????? ?????? 

????? ?????? ???? ???? ????? ???? ????? ????? ???? ??????? ???? ??????? ????? ?? ??? ???? ???? ???? ???? ???? 

????? ????? ? ??? ??? ? ???? ????? ??????? ?????? ???? ???? ?? ?????? 

?????? ???? ???..."
 ?????,   ?? ??????? ,???,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*???*
*????? ???????*

?????? / ???????? ?? ???????
??????? / ?????

*?????????*

? ??? ??? ????? ?????
???? 
???? ??? ??? ???? 
???? ???? ???????? ?? ????? ?????
???? ??????? ????? ?? ?????? ?????
???????? ?????
???? ?????? ????? ???? ????

*??? ???..."
 ?????,   ?? ?????? ?????? ,???? ????,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"???? ??????? ?? ?????????

???? ???? ?????? ?? ?????? ??? ????? ???? ?????????? ?????? . 

??????? ?????? ??????? : 180,000 ??? 

????????? : 0502505555"
 ?????,   ?? ????? ?????? ,???? ????,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"???? ????? ??? ?????? ?????? ??????? 
????? ?? ???? ???????? 

?????? ????? ???????? :- 

????? ??????
?????? 5.2 * 6 
???? ??????  4.3 * 5.9
?????? 4* 4.3
?????? 3.2 * 2.3 

????? ????? 
?????? 6 * 6.5 
???? ????? 1 5.4 * 5.6 ???? ????? 2.15 * 4.3
?..."
 ?????,   ?? ??????? ,???? ????,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"??? ??? ?????????- ?????
??? ? ?????? ? ???? ??? ??????? ?????? ???? ?????? ?????? ???????

- ????? ?????: 
???? ? ???? ?? ????? ? ???? ???? (????)

???? ? ???? ? ???? ???? ? ???? ???? ? ????? (????)

- ????? ??????:
? ??? ??? ? ???? ?????
???? ?????..."
 ?????,   ?? ?????? ,???,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"?????? ??????? ?? ??????? ?? ??????? ???? ?? ??? ????? ????? ????? ????? ????? ???? ????? ????? ???? ????? ????? ???? ????? 
???? ?????? ???? ??? ??????? ???? ?? ???? ???? ????? ??????? ?????? ?? ???? ????"
 ?????,   ?? ???????? ,????,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"???? ????? ??????? ?????. ???? ????? ??????. ?????? ??????  ? ????? ? ?????? ???? ?????.



????? ??????: ???? ????? ???? ? ???? ?????  ????? ???? ? ???? ??? ??? ????? ???? ? ???? ????? ????? ????.

????? ??????: ? ??? ??? (? ????? ? ? ????? ???? ???..."
 ?????,   ?? ??????? ???????? ,???? ????,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"??? ?????? ????? ?? 2 ???? ???? ??? 
??????? ???????? ??? ???? 
?????? ?????? 
3 ??? ??? ????? ????? ????? ?3 ????? 
????? ?????? 
?????? ????? ???? 
????? ????? ??????? 
????? ??????? 43000
??????? 

?055 778 7836?
?? ???? ??? ???? ???? ??????? ????"
 ?????,   ?? ??????? ,???,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"??? ?? ?????  ?? ??????? ????? ????? ????? ??????= ????+????+????+????+???? ??????+???? ????+??????+???? ???? ???+? ?????? ????? ????+
????? ?????= ???? ????? ???? ???? ??? ??? ??????+?????? ???+????+????? ??????=?????? ????? +???? ????+??????+???? ?..."
 ?????,   ?? ?????? ,???,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ????? ?? ?? ???????

??????? : ??? ??? 

????? ?????? : 
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? : 
??? ? ??? ??? ( ? ??? ???? ????? )

????? ?????? :
 ?????? - ???? ???? - ???? ????

???..."
 ?????,   ?? ??????? ,????,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"????? ??????? ?? ??????? ? ??

???? ????? (???????) ?????

????? ?????? :
???? ????
????
???? ?????
???? ????
????
2 ???? ????

????? ????? :
???? ???? ??? ????? ?????
???? ?????
4 ???? ???? 

?????? :
 ???? ???
????
???? ?????
???? ????
???? ????

?..."
 ?????,   ?? ?????? ,???,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"??? ???? ????? ???? ???? ???? ???? ????  ???? ???? ???? ???? ???? ???? 
?????? ???? ??? ??????? ?? ???? ???? ?????
?????? ?????? ????? ????"
 ?????,   ?? ???????? ,????,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"???? ????? ?? ?? ?????? ?????. ???? ?? ??????.

?????? ??????:
????? ?????: ???? ????? ???? ? ???? ????? ???? ? ???? ???? ? ?????? ? ???? ????? ????? ????.
????? ??????: ? ??? ??? ? ???? ? ????.
????? ??????: ???? ????? ???? ? ??????.


??????? ?????..."
 ?????,   ?? ??????? ,???,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ? ???? ?? ?? ???????

???????:437 ??? 

????? ?????? :
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? :
??? 5 ??? ??? (3 ??? ?????)

????? ??????:
?????? - ???? ???? - ???? ????

??????? : 

050..."
 ?????,   ?? ?????? ,????,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"??????? ?????? ???? ???? ???? ?????? ??????? ????? ?????? ???? ???? ????? ??????? ????? ?? ??????? ??????? ??????? ???????? ??????? ??????? ????? ?????? ????? ??????? ????????

0562222677
0554308667? ??
?? 0598935000"
 ?????,   ?? ?????? ?????? ,????,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"???? ??? ???? ?????? ????? 
???? ????? ????? ? ????? ???? 
???? ????? ????? ???? 
?????  ???? ??????? ?????"
 ?????,   ?? ??????? ,???,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"????? ???? ???? ???????
????? ?????? ???? ????? ????? ???? ???? 
????? ?????? ???? ??? ??? ?????? ????? 
????? ??????  ???? ????? ????? ???? 
???? ?????? ??? ??????? ????????? ?? ?????"
 ?????,   ?? ?????? ???????? ,????,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"???? ?? ?????? ???????? ??? ???? ?? ????? ?? ???? ????? ????? ????? ???? ?????? ?? ???? ????? ????? ???? ???? ????? ????? ?????? ????? ??? ? ??? ??? ?? ???? ????? ?????????? ?? ??? ???? 
?????? ???? ?? ???????


??? ?????? ?????? ?? ??????/ ?? ???? ?..."
 ?????,   ?? ??????? ,????,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"???? ??????? ?? ???????? 
????? ????? ???? 

??????? ???? ????? ?????
??????? ????   0558137611
????????? ???? ?????? ?? ????????"
 ?????,   ?? ??????? ,????,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"??????? ?????? ???? ???? ???? ??? ??????? ?????? 

????? ?????? ???? ???? ????? ???? ????? ????? ???? ??????? ???? ??????? ????? ?? ??? ???? ???? ???? ???? ???? 

????? ????? ? ??? ??? ? ???? ????? ??????? ?????? ???? ???? ?? ?????? 

?????? ???? ???..."
 ?????,   ?? ??????? ,???,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*???*
*????? ???????*

?????? / ???????? ?? ???????
??????? / ?????

*?????????*

? ??? ??? ????? ?????
???? 
???? ??? ??? ???? 
???? ???? ???????? ?? ????? ?????
???? ??????? ????? ?? ?????? ?????
???????? ?????
???? ?????? ????? ???? ????

*??? ???..."
 ?????,   ?? ?????? ?????? ,???? ????,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"???? ??????? ?? ?????????

???? ???? ?????? ?? ?????? ??? ????? ???? ?????????? ?????? . 

??????? ?????? ??????? : 180,000 ??? 

????????? : 0502505555"
 ?????,   ?? ????? ?????? ,???? ????,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"???? ????? ??? ?????? ?????? ??????? 
????? ?? ???? ???????? 

?????? ????? ???????? :- 

????? ??????
?????? 5.2 * 6 
???? ??????  4.3 * 5.9
?????? 4* 4.3
?????? 3.2 * 2.3 

????? ????? 
?????? 6 * 6.5 
???? ????? 1 5.4 * 5.6 ???? ????? 2.15 * 4.3
?..."
 ?????,   ?? ??????? ,???? ????,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"??? ??? ?????????- ?????
??? ? ?????? ? ???? ??? ??????? ?????? ???? ?????? ?????? ???????

- ????? ?????: 
???? ? ???? ?? ????? ? ???? ???? (????)

???? ? ???? ? ???? ???? ? ???? ???? ? ????? (????)

- ????? ??????:
? ??? ??? ? ???? ?????
???? ?????..."
 ?????,   ?? ?????? ,???,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"?????? ??????? ?? ??????? ?? ??????? ???? ?? ??? ????? ????? ????? ????? ????? ???? ????? ????? ???? ????? ????? ???? ????? 
???? ?????? ???? ??? ??????? ???? ?? ???? ???? ????? ??????? ?????? ?? ???? ????"
 ?????,   ?? ???????? ,????,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"???? ????? ??????? ?????. ???? ????? ??????. ?????? ??????  ? ????? ? ?????? ???? ?????.



????? ??????: ???? ????? ???? ? ???? ?????  ????? ???? ? ???? ??? ??? ????? ???? ? ???? ????? ????? ????.

????? ??????: ? ??? ??? (? ????? ? ? ????? ???? ???..."
 ?????,   ?? ??????? ???????? ,???? ????,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"??? ?????? ????? ?? 2 ???? ???? ??? 
??????? ???????? ??? ???? 
?????? ?????? 
3 ??? ??? ????? ????? ????? ?3 ????? 
????? ?????? 
?????? ????? ???? 
????? ????? ??????? 
????? ??????? 43000
??????? 

?055 778 7836?
?? ???? ??? ???? ???? ??????? ????"
 ?????,   ?? ??????? ,???,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"??? ?? ?????  ?? ??????? ????? ????? ????? ??????= ????+????+????+????+???? ??????+???? ????+??????+???? ???? ???+? ?????? ????? ????+
????? ?????= ???? ????? ???? ???? ??? ??? ??????+?????? ???+????+????? ??????=?????? ????? +???? ????+??????+???? ?..."
 ?????,   ?? ?????? ,???,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ????? ?? ?? ???????

??????? : ??? ??? 

????? ?????? : 
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? : 
??? ? ??? ??? ( ? ??? ???? ????? )

????? ?????? :
 ?????? - ???? ???? - ???? ????

???..."
 ?????,   ?? ??????? ,????,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"????? ??????? ?? ??????? ? ??

???? ????? (???????) ?????

????? ?????? :
???? ????
????
???? ?????
???? ????
????
2 ???? ????

????? ????? :
???? ???? ??? ????? ?????
???? ?????
4 ???? ???? 

?????? :
 ???? ???
????
???? ?????
???? ????
???? ????

?..."
 ?????,   ?? ?????? ,???,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"??? ???? ????? ???? ???? ???? ???? ????  ???? ???? ???? ???? ???? ???? 
?????? ???? ??? ??????? ?? ???? ???? ?????
?????? ?????? ????? ????"
 ?????,   ?? ???????? ,????,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"???? ????? ?? ?? ?????? ?????. ???? ?? ??????.

?????? ??????:
????? ?????: ???? ????? ???? ? ???? ????? ???? ? ???? ???? ? ?????? ? ???? ????? ????? ????.
????? ??????: ? ??? ??? ? ???? ? ????.
????? ??????: ???? ????? ???? ? ??????.


??????? ?????..."
 ?????,   ?? ??????? ,???,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ? ???? ?? ?? ???????

???????:437 ??? 

????? ?????? :
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? :
??? 5 ??? ??? (3 ??? ?????)

????? ??????:
?????? - ???? ???? - ???? ????

??????? : 

050..."
 ?????,   ?? ?????? ,????,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"??????? ?????? ???? ???? ???? ?????? ??????? ????? ?????? ???? ???? ????? ??????? ????? ?? ??????? ??????? ??????? ???????? ??????? ??????? ????? ?????? ????? ??????? ????????

0562222677
0554308667? ??
?? 0598935000"
 ?????,   ?? ?????? ?????? ,????,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"???? ??? ???? ?????? ????? 
???? ????? ????? ? ????? ???? 
???? ????? ????? ???? 
?????  ???? ??????? ?????"
 ?????,   ?? ??????? ,???,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"????? ???? ???? ???????
????? ?????? ???? ????? ????? ???? ???? 
????? ?????? ???? ??? ??? ?????? ????? 
????? ??????  ???? ????? ????? ???? 
???? ?????? ??? ??????? ????????? ?? ?????"
 ?????,   ?? ?????? ???????? ,????,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"???? ?? ?????? ???????? ??? ???? ?? ????? ?? ???? ????? ????? ????? ???? ?????? ?? ???? ????? ????? ???? ???? ????? ????? ?????? ????? ??? ? ??? ??? ?? ???? ????? ?????????? ?? ??? ???? 
?????? ???? ?? ???????


??? ?????? ?????? ?? ??????/ ?? ???? ?..."
 ?????,   ?? ??????? ,????,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"???? ??????? ?? ???????? 
????? ????? ???? 

??????? ???? ????? ?????
??????? ????   0558137611
????????? ???? ?????? ?? ????????"
 ?????,   ?? ??????? ,????,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"??????? ?????? ???? ???? ???? ??? ??????? ?????? 

????? ?????? ???? ???? ????? ???? ????? ????? ???? ??????? ???? ??????? ????? ?? ??? ???? ???? ???? ???? ???? 

????? ????? ? ??? ??? ? ???? ????? ??????? ?????? ???? ???? ?? ?????? 

?????? ???? ???..."
 ?????,   ?? ??????? ,???,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*???*
*????? ???????*

?????? / ???????? ?? ???????
??????? / ?????

*?????????*

? ??? ??? ????? ?????
???? 
???? ??? ??? ???? 
???? ???? ???????? ?? ????? ?????
???? ??????? ????? ?? ?????? ?????
???????? ?????
???? ?????? ????? ???? ????

*??? ???..."
 ?????,   ?? ?????? ?????? ,???? ????,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"???? ??????? ?? ?????????

???? ???? ?????? ?? ?????? ??? ????? ???? ?????????? ?????? . 

??????? ?????? ??????? : 180,000 ??? 

????????? : 0502505555"
 ?????,   ?? ????? ?????? ,???? ????,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"???? ????? ??? ?????? ?????? ??????? 
????? ?? ???? ???????? 

?????? ????? ???????? :- 

????? ??????
?????? 5.2 * 6 
???? ??????  4.3 * 5.9
?????? 4* 4.3
?????? 3.2 * 2.3 

????? ????? 
?????? 6 * 6.5 
???? ????? 1 5.4 * 5.6 ???? ????? 2.15 * 4.3
?..."
 ?????,   ?? ??????? ,???? ????,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"??? ??? ?????????- ?????
??? ? ?????? ? ???? ??? ??????? ?????? ???? ?????? ?????? ???????

- ????? ?????: 
???? ? ???? ?? ????? ? ???? ???? (????)

???? ? ???? ? ???? ???? ? ???? ???? ? ????? (????)

- ????? ??????:
? ??? ??? ? ???? ?????
???? ?????..."
 ?????,   ?? ?????? ,???,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,37000,"?????? ??????? ?? ??????? ?? ??????? ???? ?? ??? ????? ????? ????? ????? ????? ???? ????? ????? ???? ????? ????? ???? ????? 
???? ?????? ???? ??? ??????? ???? ?? ???? ???? ????? ??????? ?????? ?? ???? ????"
 ?????,   ?? ???????? ,????,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"???? ????? ??????? ?????. ???? ????? ??????. ?????? ??????  ? ????? ? ?????? ???? ?????.



????? ??????: ???? ????? ???? ? ???? ?????  ????? ???? ? ???? ??? ??? ????? ???? ? ???? ????? ????? ????.

????? ??????: ? ??? ??? (? ????? ? ? ????? ???? ???..."
 ?????,   ?? ??????? ???????? ,???? ????,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,43000,"??? ?????? ????? ?? 2 ???? ???? ??? 
??????? ???????? ??? ???? 
?????? ?????? 
3 ??? ??? ????? ????? ????? ?3 ????? 
????? ?????? 
?????? ????? ???? 
????? ????? ??????? 
????? ??????? 43000
??????? 

?055 778 7836?
?? ???? ??? ???? ???? ??????? ????"
 ?????,   ?? ??????? ,???,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80000,"??? ?? ?????  ?? ??????? ????? ????? ????? ??????= ????+????+????+????+???? ??????+???? ????+??????+???? ???? ???+? ?????? ????? ????+
????? ?????= ???? ????? ???? ???? ??? ??? ??????+?????? ???+????+????? ??????=?????? ????? +???? ????+??????+???? ?..."
 ?????,   ?? ?????? ,???,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ????? ?? ?? ???????

??????? : ??? ??? 

????? ?????? : 
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? : 
??? ? ??? ??? ( ? ??? ???? ????? )

????? ?????? :
 ?????? - ???? ???? - ???? ????

???..."
 ?????,   ?? ??????? ,????,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"????? ??????? ?? ??????? ? ??

???? ????? (???????) ?????

????? ?????? :
???? ????
????
???? ?????
???? ????
????
2 ???? ????

????? ????? :
???? ???? ??? ????? ?????
???? ?????
4 ???? ???? 

?????? :
 ???? ???
????
???? ?????
???? ????
???? ????

?..."
 ?????,   ?? ?????? ,???,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,37000,"??? ???? ????? ???? ???? ???? ???? ????  ???? ???? ???? ???? ???? ???? 
?????? ???? ??? ??????? ?? ???? ???? ?????
?????? ?????? ????? ????"
 ?????,   ?? ???????? ,????,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000,"???? ????? ?? ?? ?????? ?????. ???? ?? ??????.

?????? ??????:
????? ?????: ???? ????? ???? ? ???? ????? ???? ? ???? ???? ? ?????? ? ???? ????? ????? ????.
????? ??????: ? ??? ??? ? ???? ? ????.
????? ??????: ???? ????? ???? ? ??????.


??????? ?????..."
 ?????,   ?? ??????? ,???,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,1,0,1,60000,"??????? ???? ????? ? ???? ?? ?? ???????

???????:437 ??? 

????? ?????? :
??????? ?????? - ???? ???? - ???? - ???? ???? ???? - ???? ???? - ???? 

????? ????? :
??? 5 ??? ??? (3 ??? ?????)

????? ??????:
?????? - ???? ???? - ???? ????

??????? : 

050..."
 ?????,   ?? ?????? ,????,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,65000,"??????? ?????? ???? ???? ???? ?????? ??????? ????? ?????? ???? ???? ????? ??????? ????? ?? ??????? ??????? ??????? ???????? ??????? ??????? ????? ?????? ????? ??????? ????????

0562222677
0554308667? ??
?? 0598935000"
 ?????,   ?? ?????? ?????? ,????,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,1,0,0,140000,"???? ??? ???? ?????? ????? 
???? ????? ????? ? ????? ???? 
???? ????? ????? ???? 
?????  ???? ??????? ?????"
 ?????,   ?? ??????? ,???,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000,"????? ???? ???? ???????
????? ?????? ???? ????? ????? ???? ???? 
????? ?????? ???? ??? ??? ?????? ????? 
????? ??????  ???? ????? ????? ???? 
???? ?????? ??? ??????? ????????? ?? ?????"
 ?????,   ?? ?????? ???????? ,????,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,1,0,0,85000,"???? ?? ?????? ???????? ??? ???? ?? ????? ?? ???? ????? ????? ????? ???? ?????? ?? ???? ????? ????? ???? ???? ????? ????? ?????? ????? ??? ? ??? ??? ?? ???? ????? ?????????? ?? ??? ???? 
?????? ???? ?? ???????


??? ?????? ?????? ?? ??????/ ?? ???? ?..."
 ?????,   ?? ??????? ,????,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,45000,"???? ??????? ?? ???????? 
????? ????? ???? 

??????? ???? ????? ?????
??????? ????   0558137611
????????? ???? ?????? ?? ????????"
 ?????,   ?? ??????? ,????,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,75000,"??????? ?????? ???? ???? ???? ??? ??????? ?????? 

????? ?????? ???? ???? ????? ???? ????? ????? ???? ??????? ???? ??????? ????? ?? ??? ???? ???? ???? ???? ???? 

????? ????? ? ??? ??? ? ???? ????? ??????? ?????? ???? ???? ?? ?????? 

?????? ???? ???..."
 ?????,   ?? ??????? ,???,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,80000,"*???*
*????? ???????*

?????? / ???????? ?? ???????
??????? / ?????

*?????????*

? ??? ??? ????? ?????
???? 
???? ??? ??? ???? 
???? ???? ???????? ?? ????? ?????
???? ??????? ????? ?? ?????? ?????
???????? ?????
???? ?????? ????? ???? ????

*??? ???..."
 ?????,   ?? ?????? ?????? ,???? ????,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,180000,"???? ??????? ?? ?????????

???? ???? ?????? ?? ?????? ??? ????? ???? ?????????? ?????? . 

??????? ?????? ??????? : 180,000 ??? 

????????? : 0502505555"
 ?????,   ?? ????? ?????? ,???? ????,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,65000,"???? ????? ??? ?????? ?????? ??????? 
????? ?? ???? ???????? 

?????? ????? ???????? :- 

????? ??????
?????? 5.2 * 6 
???? ??????  4.3 * 5.9
?????? 4* 4.3
?????? 3.2 * 2.3 

????? ????? 
?????? 6 * 6.5 
???? ????? 1 5.4 * 5.6 ???? ????? 2.15 * 4.3
?..."
 ?????,   ?? ??????? ,???? ????,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,90000,"??? ??? ?????????- ?????
??? ? ?????? ? ???? ??? ??????? ?????? ???? ?????? ?????? ???????

- ????? ?????: 
???? ? ???? ?? ????? ? ???? ???? (????)

???? ? ???? ? ???? ???? ? ???? ???? ? ????? (????)

- ????? ??????:
? ??? ??? ? ???? ?????
???? ?????..."
